|obsid      |start_time         |uvot_expo_uu|uvot_expo_bb|uvot_expo_vv|uvot_expo_w1|uvot_expo_w2|uvot_expo_m2|xrt_expo_wt|xrt_expo_pc|_Search_Offset   |
|00091891003|2014-05-27 16:56:59|    87.77800|    87.77800|    87.77800|   175.76500|   351.77400|   283.33600|    0.00000| 1098.18100|3.130 (4C +71.07)|
|00036376043|2015-08-17 04:29:58|   397.30600|   397.31700|     0.00000|   794.30400|   315.34300|     0.00000|    9.12000| 1945.45900|3.142 (4C +71.07)|
|00036376035|2015-05-20 04:19:59|   130.78400|   130.77300|   130.77300|   262.76000|   524.78100|   427.63600|    4.10200| 1628.33400|3.173 (4C +71.07)|
|00036376054|2015-11-10 16:33:17|   159.53600|   159.55800|   159.54700|   319.53500|   639.55600|   504.90000|    0.00000| 1990.33300|3.178 (4C +71.07)|
|00036376037|2015-06-23 20:25:59|   198.32800|   198.35000|   161.57700|   395.16600|   793.30000|   327.02700|   10.29300| 2135.54800|3.182 (4C +71.07)|
|00036376068|2016-07-03 06:24:58|   391.09500|   391.10600|   391.08400|   783.07300|  1567.09400|  1306.49600|    0.00000| 4934.96300|3.212 (4C +71.07)|
|00036376041|2015-08-13 12:59:58|   167.50200|   167.53500|   167.51300|   334.52900|   669.54400|   566.60700|    0.00000| 2123.67700|3.310 (4C +71.07)|
|00036376038|2015-07-17 17:16:58|   394.06300|   394.09600|   394.10700|   790.11100|  1581.10500|  1301.37700|   12.14900| 4944.37000|3.370 (4C +71.07)|
|00036376042|2015-08-15 01:28:58|   240.65000|   240.55100|   240.56200|   481.53200|   963.54900|   762.76100|    0.05900| 2983.68100|3.406 (4C +71.07)|
|00036376073|2016-08-10 00:37:58|    75.54200|    75.56400|    75.53100|   149.55100|   300.54800|   343.02500|    0.00000| 1066.22700|3.458 (4C +71.07)|
|00091891002|2014-05-06 06:01:58|    54.77800|    54.77800|    54.71200|   108.78500|   218.78300|   214.69000|    0.00000|  732.12800|3.626 (4C +71.07)|
|00036376059|2016-03-03 06:19:58|   256.86800|   256.84600|   256.86800|   515.82200|  1032.88000|   772.36000|    0.00000| 3218.89800|3.717 (4C +71.07)|
|00036376055|2015-12-03 16:59:57|   389.34100|   389.31900|   387.43200|   779.29900|  1560.33100|  1281.66100|    0.00000| 4864.16200|3.782 (4C +71.07)|
|00036376034|2015-05-17 17:34:58|   265.32000|   265.43000|   265.32000|   532.29400|  1065.04100|   904.08200|    9.11900| 3354.22300|3.828 (4C +71.07)|
|00091891004|2014-06-24 23:20:59|    35.74700|    35.78000|    35.76900|    70.76500|   142.77700|    92.43400|    0.09200|  438.18500|3.848 (4C +71.07)|
|00036376072|2016-08-09 16:53:58|   257.32100|   257.31000|   257.32100|   516.30800|  1033.31000|   883.79200|    0.12100| 3282.04300|3.863 (4C +71.07)|
|00036376057|2016-02-03 01:37:57|   212.50500|   212.51600|   212.66000|   426.53300|   853.55100|   673.10700|    0.06400| 2642.69500|3.894 (4C +71.07)|
|00036376063|2016-03-17 01:43:58|   251.60600|   251.61700|   251.59500|   504.66800|  1009.63300|   954.46900|    0.03400| 3370.55700|3.917 (4C +71.07)|
|00090080001|2010-01-23 03:14:00|     0.00000|     0.00000|     0.00000|  1189.90100|     0.00000|     0.00000|    0.00000| 1190.96500|4.548 (4C +71.07)|
